metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,epoch,time_this_iter_s,done,training_iteration,trial_id,date,timestamp,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore
0.95773,0.92461,0.97291,0.66011,1.18733,0.51121,1.11875,0,439.1638855934143,False,1,f69d2_00004,2023-05-13_17-01-33,1683968493,439.1638855934143,12148,DaveJammin_TUF,127.0.0.1,439.1638855934143,1
0.95551,0.92103,0.97205,0.65259,1.20581,0.51545,1.12661,1,100.32655596733093,False,2,f69d2_00004,2023-05-13_17-03-13,1683968593,539.4904415607452,12148,DaveJammin_TUF,127.0.0.1,539.4904415607452,2
0.95698,0.92154,0.97293,0.65254,1.19626,0.5162,1.12481,2,120.97420144081116,False,3,f69d2_00004,2023-05-13_17-05-14,1683968714,660.4646430015564,12148,DaveJammin_TUF,127.0.0.1,660.4646430015564,3
0.94768,0.92588,0.97275,0.63244,1.2551,0.52021,1.1452,3,110.69186449050903,False,4,f69d2_00004,2023-05-13_17-07-04,1683968824,771.1565074920654,12148,DaveJammin_TUF,127.0.0.1,771.1565074920654,4
0.95771,0.92032,0.97115,0.65922,1.18532,0.51279,1.11636,4,113.6173722743988,False,5,f69d2_00004,2023-05-13_17-08-58,1683968938,884.7738797664642,12148,DaveJammin_TUF,127.0.0.1,884.7738797664642,5
0.95559,0.92461,0.97435,0.64494,1.22173,0.50981,1.13577,5,110.03846025466919,False,6,f69d2_00004,2023-05-13_17-10-48,1683969048,994.8123400211334,12148,DaveJammin_TUF,127.0.0.1,994.8123400211334,6
0.95335,0.92451,0.97483,0.66396,1.16615,0.49789,1.10912,6,113.5022394657135,False,7,f69d2_00004,2023-05-13_17-12-42,1683969162,1108.314579486847,12148,DaveJammin_TUF,127.0.0.1,1108.314579486847,7
0.9498,0.93637,0.97689,0.65578,1.17838,0.48797,1.1126,7,113.91549348831177,False,8,f69d2_00004,2023-05-13_17-14-36,1683969276,1222.2300729751587,12148,DaveJammin_TUF,127.0.0.1,1222.2300729751587,8
0.96278,0.92554,0.97776,0.67482,1.14948,0.47798,1.09627,8,102.32276558876038,False,9,f69d2_00004,2023-05-13_17-16-18,1683969378,1324.552838563919,12148,DaveJammin_TUF,127.0.0.1,1324.552838563919,9
0.96482,0.93211,0.97894,0.6703,1.15183,0.46858,1.09751,9,127.82306432723999,False,10,f69d2_00004,2023-05-13_17-18-26,1683969506,1452.375902891159,12148,DaveJammin_TUF,127.0.0.1,1452.375902891159,10
0.9624396032456278,0.9253769486327625,0.9777609393435039,0.6747881596329717,,,,9,25.297974348068237,False,11,f69d2_00004,2023-05-13_17-18-51,1683969531,1477.6738772392273,12148,DaveJammin_TUF,127.0.0.1,1477.6738772392273,11
